# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Sun Jun  7 12:19:02 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00042777 -1.56000 10.20412 0.0900000036 1.0816895962    0.090 -3.182  3.4777  5.437    1  0.000  0.545     0.00     0.00 -1 -1.06e-28      0.00 7.472e-01 2.523e-01 8.072e-05 2.178e-05 1.975e-04 -1.000 4.489e-04 12.724 20.061 17.319 15.316 13.634 12.035 10.742 10.443 10.346
0.00042777 -1.56000 10.20412 0.0924070030 1.1043547392    0.092 -3.106  3.4886  5.416    1  0.000  0.545     0.00     0.00 -1 -1.83e-28      0.00 7.466e-01 2.530e-01 8.072e-05 2.178e-05 1.975e-04 -1.000 4.489e-04 12.534 19.329 16.838 14.858 13.319 11.843 10.591 10.241 10.133
0.00042777 -1.56000 10.20412 0.1000000015 1.1711064577    0.100 -2.879  3.5211  5.353    1  0.000  0.545     0.00     0.00 -1 -7.44e-28      0.00 7.446e-01 2.550e-01 8.072e-05 2.178e-05 1.975e-04 -1.000 4.488e-04 11.968 17.392 15.511 13.686 12.433 11.271 10.135 9.674 9.535
0.00042777 -1.56000 10.20412 0.1199999973 1.3193154335    0.120 -2.592  3.5521  5.269    1  0.000  0.545     0.00     0.00 -1 -1.39e-28      0.00 7.410e-01 2.586e-01 8.072e-05 2.178e-05 1.975e-04 -1.000 4.489e-04 11.249 15.617 14.165 12.566 11.475 10.546 9.517 8.995 8.833
0.00042777 -1.56000 10.20412 0.1400000006 1.4384527206    0.140 -2.407  3.5674  5.213    1  0.000  0.545     0.00     0.00 -1 -9.26e-29      0.00 7.385e-01 2.611e-01 8.072e-05 2.178e-05 1.975e-04 -1.000 4.489e-04 10.789 14.700 13.428 11.943 10.921 10.084 9.106 8.564 8.390
0.00042777 -1.56000 10.20412 0.1599999964 1.5372931957    0.160 -2.262  3.5774  5.166    1  0.000  0.545     0.00     0.00 -1    -1e-30      0.00 7.369e-01 2.627e-01 8.072e-05 2.178e-05 1.975e-04 -1.000 4.489e-04 10.425 14.064 12.897 11.486 10.507 9.720 8.775 8.222 8.041
0.00042777 -1.56000 10.20412 0.2000000179 1.6938792467    0.200 -2.040  3.5903  5.092    1  0.000  0.545     0.00     0.00 -1 -2.23e-27      0.00 7.359e-01 2.636e-01 8.072e-05 2.178e-05 1.975e-04 -1.000 4.489e-04 9.870 13.172 12.138 10.817 9.898 9.163 8.259 7.697 7.509
0.00042777 -1.56000 10.20412 0.2500000298 1.8403259516    0.250 -1.839  3.6014  5.033    1  0.000  0.545     0.00     0.00 -1  -1.1e-26      0.00 7.362e-01 2.633e-01 8.072e-05 2.178e-05 1.975e-04 -1.000 4.490e-04 9.368 12.414 11.477 10.226 9.356 8.658 7.788 7.223 7.035
0.00042777 -1.56000 10.20412 0.3000000417 1.9529141188    0.300 -1.686  3.6101  4.994    1  0.000  0.545     0.00     0.00 -1 -9.26e-28      0.00 7.363e-01 2.632e-01 8.070e-05 2.178e-05 1.975e-04 -1.000 4.490e-04 8.986 11.845 10.977 9.779 8.946 8.274 7.430 6.864 6.681
0.00042777 -1.56000 10.20412 0.3386178315 2.0243580341    0.339 -1.589  3.6160  4.972    1  0.000  0.544     0.00     0.00 -1 -8.19e-30      0.00 7.360e-01 2.635e-01 8.067e-05 2.178e-05 1.975e-04 -1.000 4.981e-04 8.741 11.481 10.656 9.492 8.683 8.028 7.201 6.636 6.458
0.00042777 -1.56000 10.20412 0.3500000238 2.0434176922    0.350 -1.562  3.6177  4.967    1  0.000  0.544     0.00     0.00 -1 -6.18e-30      0.00 7.360e-01 2.635e-01 8.066e-05 2.178e-05 1.975e-04 -1.000 5.119e-04 8.675 11.382 10.569 9.413 8.611 7.960 7.139 6.573 6.397
0.00042777 -1.56000 10.20412 0.3713380396 2.0770657063    0.371 -1.497  3.6227  4.947    1  0.000  0.545     0.00     0.00 -1 -1.09e-29      0.00 7.422e-01 2.573e-01 8.069e-05 2.178e-05 1.975e-04 -1.000 4.838e-04 8.512 11.120 10.343 9.215 8.434 7.797 6.989 6.424 6.254
0.00042777 -1.56000 10.20412 0.4000000358 2.1185026169    0.400 -1.415  3.6291  4.923    1  0.000  0.545     0.00     0.00 -1 -1.73e-29      0.00 7.502e-01 2.493e-01 8.072e-05 2.178e-05 1.975e-04 -1.000 4.490e-04 8.307 10.791 10.060 8.966 8.211 7.592 6.802 6.237 6.074
0.00042777 -1.56000 10.20412 0.4500000477 2.1822810173    0.450 -1.237  3.6484  4.873    1  0.000  0.545     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.491e-01 8.072e-05 2.178e-05 1.975e-04 -1.000 4.489e-04 7.862 9.991 9.395 8.398 7.716 7.147 6.409 5.858 5.718
0.00042777 -1.56000 10.20412 0.5000000000 2.2374541759    0.500 -1.035  3.6748  4.823    1  0.000  0.545     0.00     0.00 -1  -2.7e-29      0.00 7.505e-01 2.491e-01 8.072e-05 2.178e-05 1.975e-04 -1.000 4.489e-04 7.357 9.005 8.621 7.743 7.155 6.648 5.985 5.474 5.359
0.00042777 -1.56000 10.20412 0.5500000715 2.2836585045    0.550 -0.802  3.7003  4.733    1  0.000  0.544     0.00     0.00 -1 -1.02e-30      0.00 7.960e-01 2.037e-01 6.696e-05 1.808e-05 1.641e-04 -1.000 3.603e-04 6.774 7.990 7.824 7.046 6.536 6.079 5.494 5.037 4.941
0.00042777 -1.56000 10.20412 0.5605230927 2.2921829224    0.560 -0.750  3.7071  4.717    1  0.000  0.544     0.00     0.00 -1    -1e-30      0.00 7.991e-01 2.006e-01 6.607e-05 1.785e-05 1.620e-04 -1.000 3.596e-04 6.646 7.763 7.648 6.896 6.403 5.958 5.391 4.950 4.858
0.00042777 -1.56000 10.20412 0.6000000238 2.3211214542    0.600 -0.566  3.7314  4.660    1  0.000  0.543     0.00     0.00 -1    -1e-30      0.00 8.103e-01 1.893e-01 6.287e-05 1.699e-05 1.543e-04 -1.000 3.556e-04 6.186 6.986 7.032 6.371 5.933 5.529 5.030 4.638 4.561
0.00042777 -1.56000 10.20412 0.6078247428 2.3263463974    0.607 -0.527  3.7365  4.647    1  0.000  0.543     0.00     0.00 -1 -4.66e-28      0.00 8.130e-01 1.867e-01 6.212e-05 1.679e-05 1.525e-04 -1.000 3.503e-04 6.088 6.832 6.905 6.263 5.836 5.440 4.954 4.570 4.497
0.00042777 -1.56000 10.20412 0.6173359156 2.3324928284    0.617 -0.479  3.7427  4.630    1  0.000  0.543     0.00     0.00 -1 -7.49e-25      0.00 8.163e-01 1.833e-01 6.117e-05 1.654e-05 1.503e-04 -1.000 3.520e-04 5.966 6.647 6.751 6.131 5.717 5.330 4.859 4.486 4.417
0.00042777 -1.56000 10.20412 0.6265161037 2.3382222652    0.626 -0.431  3.7485  4.612    1  0.000  0.542     0.00     0.00 -1 -8.56e-22      0.00 8.197e-01 1.799e-01 6.023e-05 1.629e-05 1.480e-04 -1.000 3.473e-04 5.847 6.472 6.603 6.003 5.601 5.224 4.766 4.401 4.337
0.00042777 -1.56000 10.20412 0.6352830529 2.3435163498    0.635 -0.385  3.7540  4.593    1  0.000  0.542     0.00     0.00 -1 -8.97e-21      0.00 8.231e-01 1.766e-01 5.929e-05 1.604e-05 1.458e-04 -1.000 2.967e-04 5.731 6.306 6.459 5.880 5.489 5.122 4.676 4.319 4.260
0.00042777 -1.56000 10.20412 0.6433089972 2.3482179642    0.643 -0.341  3.7589  4.575    1  0.000  0.542     0.00     0.00 -1 -8.69e-30      0.00 8.262e-01 1.735e-01 5.840e-05 1.580e-05 1.436e-04 -1.000 2.869e-04 5.623 6.152 6.326 5.765 5.385 5.026 4.591 4.241 4.186
0.00042777 -1.56000 10.20412 0.6499999762 2.3520355225    0.650 -0.304  3.7629  4.558    1  0.000  0.542     0.00     0.00 -1 -1.29e-30      0.00 8.289e-01 1.707e-01 5.763e-05 1.560e-05 1.418e-04 -1.000 3.525e-04 5.529 6.026 6.214 5.668 5.296 4.943 4.517 4.172 4.120
