# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed May 20 08:44:15 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0015467 -1.00000 10.07918 0.0900000036 1.0816895962    0.090 -3.239  3.4439  5.358    1  0.000  0.545     0.00     0.00 -1 -3.61e-17      0.00 7.449e-01 2.534e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.867 21.280 18.528 16.527 14.485 12.451 10.801 10.430 10.265
0.0015467 -1.00000 10.07918 0.0972700790 1.1478891373    0.097 -3.063  3.4687  5.316    1  0.000  0.545     0.00     0.00 -1 -6.18e-17      0.00 7.441e-01 2.543e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.427 19.677 17.304 15.369 13.671 11.908 10.440 9.993 9.815
0.0015467 -1.00000 10.07918 0.1000000015 1.1711064577    0.100 -3.000  3.4776  5.300    1  0.000  0.545     0.00     0.00 -1  -8.9e-17      0.00 7.437e-01 2.546e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.270 19.137 16.888 14.977 13.386 11.722 10.312 9.842 9.659
0.0015467 -1.00000 10.07918 0.1200000048 1.3193155527    0.120 -2.719  3.5109  5.231    1  0.000  0.545     0.00     0.00 -1 -1.68e-16      0.00 7.417e-01 2.567e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 11.567 17.093 15.307 13.524 12.244 10.938 9.716 9.185 8.983
0.0015467 -1.00000 10.07918 0.1400000006 1.4384527206    0.140 -2.534  3.5287  5.184    1  0.000  0.545     0.00     0.00 -1 -2.51e-16      0.00 7.401e-01 2.583e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 11.105 16.026 14.449 12.762 11.591 10.448 9.309 8.758 8.550
0.0015467 -1.00000 10.07918 0.1599999964 1.5372931957    0.160 -2.393  3.5399  5.146    1  0.000  0.545     0.00     0.00 -1  -3.4e-16      0.00 7.388e-01 2.596e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 10.751 15.336 13.872 12.252 11.135 10.081 8.989 8.429 8.219
0.0015467 -1.00000 10.07918 0.2000000179 1.6938792467    0.200 -2.172  3.5546  5.081    1  0.000  0.545     0.00     0.00 -1 -5.45e-16      0.00 7.373e-01 2.611e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 10.199 14.386 13.053 11.522 10.466 9.516 8.481 7.911 7.699
0.0015467 -1.00000 10.07918 0.2500000298 1.8403259516    0.250 -1.966  3.5661  5.019    1  0.000  0.545     0.00     0.00 -1 -1.98e-16      0.00 7.370e-01 2.614e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 9.685 13.585 12.347 10.883 9.871 8.996 8.002 7.425 7.212
0.0015467 -1.00000 10.07918 0.3000000417 1.9529141188    0.300 -1.808  3.5749  4.974    1  0.000  0.545     0.00     0.00 -1 -1.77e-18      0.00 7.371e-01 2.612e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 9.289 12.994 11.818 10.403 9.423 8.595 7.632 7.050 6.838
0.0015467 -1.00000 10.07918 0.3500000238 2.0434176922    0.350 -1.676  3.5822  4.939    1  0.000  0.545     0.00     0.00 -1 -1.52e-15      0.00 7.465e-01 2.519e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.960 12.511 11.385 10.009 9.055 8.263 7.324 6.738 6.529
0.0015467 -1.00000 10.07918 0.3528360426 2.0480413437    0.353 -1.667  3.5829  4.936    1  0.000  0.545     0.00     0.00 -1 -1.55e-15      0.00 7.465e-01 2.519e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.937 12.474 11.352 9.980 9.029 8.240 7.302 6.716 6.508
0.0015467 -1.00000 10.07918 0.4000000358 2.1185026169    0.400 -1.523  3.5935  4.889    1  0.000  0.545     0.00     0.00 -1 -2.14e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.578 11.900 10.849 9.534 8.621 7.878 6.973 6.381 6.180
0.0015467 -1.00000 10.07918 0.4499999881 2.1822810173    0.450 -1.345  3.6104  4.830    1  0.000  0.545     0.00     0.00 -1 -3.25e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.133 11.140 10.187 8.963 8.113 7.427 6.572 5.969 5.790
0.0015467 -1.00000 10.07918 0.4992236197 2.2366530895    0.499 -1.146  3.6369  4.782    1  0.000  0.545     0.00     0.00 -1 -5.17e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.636 10.185 9.367 8.284 7.531 6.930 6.142 5.531 5.393
0.0015467 -1.00000 10.07918 0.5000000000 2.2374541759    0.500 -1.143  3.6373  4.781    1  0.000  0.545     0.00     0.00 -1  -5.2e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.628 10.170 9.355 8.274 7.523 6.922 6.135 5.524 5.387
0.0015467 -1.00000 10.07918 0.5500000715 2.2836585045    0.550 -0.918  3.6704  4.730    1  0.000  0.544     0.00     0.00 -1 -8.83e-15      0.00 7.811e-01 2.174e-01 2.564e-04 6.921e-05 6.280e-04 -1.000 1.432e-03 7.065 8.976 8.401 7.493 6.869 6.363 5.668 5.105 5.004
0.0015467 -1.00000 10.07918 0.6000000238 2.3211214542    0.600 -0.711  3.7008  4.682    1  0.000  0.544     0.00     0.00 -1 -1.44e-14      0.00 7.889e-01 2.097e-01 2.488e-04 6.720e-05 6.100e-04 -1.000 1.388e-03 6.547 7.895 7.603 6.816 6.296 5.851 5.257 4.778 4.695
