# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed May 20 08:44:37 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0015467 -1.00000 10.14613 0.0900000036 1.0816895962    0.090 -3.238  3.4440  5.358    1  0.000  0.545     0.00     0.00 -1 -1.15e-18      0.00 7.445e-01 2.538e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.864 21.269 18.520 16.519 14.480 12.448 10.799 10.427 10.262
0.0015467 -1.00000 10.14613 0.0966928005 1.1428709030    0.097 -3.075  3.4670  5.319    1  0.000  0.545     0.00     0.00 -1 -1.61e-17      0.00 7.436e-01 2.548e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.458 19.785 17.387 15.448 13.728 11.946 10.466 10.024 9.846
0.0015467 -1.00000 10.14613 0.1000000015 1.1711064577    0.100 -2.999  3.4778  5.300    1  0.000  0.545     0.00     0.00 -1 -3.66e-17      0.00 7.432e-01 2.552e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.268 19.127 16.880 14.970 13.381 11.719 10.310 9.840 9.657
0.0015467 -1.00000 10.14613 0.1200000048 1.3193155527    0.120 -2.718  3.5111  5.231    1  0.000  0.545     0.00     0.00 -1 -1.69e-16      0.00 7.408e-01 2.576e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 11.564 17.084 15.300 13.518 12.239 10.935 9.714 9.182 8.980
0.0015467 -1.00000 10.14613 0.1400000006 1.4384527206    0.140 -2.532  3.5289  5.184    1  0.000  0.545     0.00     0.00 -1 -2.53e-16      0.00 7.389e-01 2.594e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 11.101 16.016 14.441 12.755 11.585 10.444 9.305 8.754 8.547
0.0015467 -1.00000 10.14613 0.1599999964 1.5372931957    0.160 -2.390  3.5401  5.144    1  0.000  0.545     0.00     0.00 -1 -1.25e-17      0.00 7.375e-01 2.609e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 10.745 15.323 13.861 12.243 11.127 10.074 8.983 8.423 8.213
0.0015467 -1.00000 10.14613 0.2000000179 1.6938792467    0.200 -2.167  3.5547  5.077    1  0.000  0.545     0.00     0.00 -1 -1.02e-16      0.00 7.360e-01 2.624e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 10.188 14.370 13.039 11.509 10.454 9.505 8.470 7.900 7.689
0.0015467 -1.00000 10.14613 0.2500000298 1.8403259516    0.250 -1.962  3.5662  5.015    1  0.000  0.545     0.00     0.00 -1 -3.03e-20      0.00 7.357e-01 2.626e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 9.675 13.572 12.335 10.872 9.861 8.986 7.993 7.415 7.203
0.0015467 -1.00000 10.14613 0.3000000417 1.9529141188    0.300 -1.804  3.5750  4.971    1  0.000  0.545     0.00     0.00 -1 -4.66e-22      0.00 7.359e-01 2.625e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 9.281 12.983 11.808 10.394 9.414 8.587 7.624 7.042 6.830
0.0015467 -1.00000 10.14613 0.3500000238 2.0434176922    0.350 -1.673  3.5824  4.937    1  0.000  0.545     0.00     0.00 -1 -5.27e-18      0.00 7.464e-01 2.520e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.952 12.500 11.376 10.000 9.047 8.256 7.317 6.730 6.522
