Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00049103 -1.50000 10.04139 0.0900000036 1.0816895962    0.090 -3.184  3.4749  5.427    1  0.000  0.545     0.00     0.00 -1 -5.31e-17      0.00 7.482e-01 2.513e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.940e-04 12.729 20.156 17.406 15.404 13.695 12.059 10.741 10.431 10.329
0.00049103 -1.50000 10.04139 0.0957625136 1.1347014904    0.096 -3.013  3.4992  5.381    1  0.000  0.545     0.00     0.00 -1 -8.04e-17      0.00 7.472e-01 2.523e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.940e-04 12.303 18.597 16.350 14.416 12.993 11.619 10.399 9.989 9.863
0.00049103 -1.50000 10.04139 0.1000000015 1.1711064577    0.100 -2.894  3.5162  5.349    1  0.000  0.545     0.00     0.00 -1 -1.07e-16      0.00 7.465e-01 2.530e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.940e-04 12.005 17.603 15.659 13.811 12.527 11.316 10.159 9.698 9.556
0.00049103 -1.50000 10.04139 0.1199999973 1.3193154335    0.120 -2.608  3.5473  5.267    1  0.000  0.545     0.00     0.00 -1 -2.08e-16      0.00 7.441e-01 2.554e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 11.291 15.799 14.298 12.666 11.557 10.592 9.546 9.022 8.857
0.00049103 -1.50000 10.04139 0.1400000006 1.4384527206    0.140 -2.427  3.5626  5.214    1  0.000  0.545     0.00     0.00 -1 -3.11e-16      0.00 7.424e-01 2.571e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 10.838 14.884 13.563 12.045 11.003 10.136 9.142 8.599 8.423
0.00049103 -1.50000 10.04139 0.1599999964 1.5372931957    0.160 -2.286  3.5728  5.171    1  0.000  0.545     0.00     0.00 -1 -4.23e-16      0.00 7.410e-01 2.585e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 10.485 14.245 13.034 11.590 10.592 9.781 8.821 8.268 8.085
0.00049103 -1.50000 10.04139 0.2000000179 1.6938792467    0.200 -2.065  3.5861  5.100    1  0.000  0.545     0.00     0.00 -1 -6.81e-16      0.00 7.398e-01 2.597e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 9.933 13.350 12.271 10.919 9.980 9.227 8.309 7.746 7.557
0.00049103 -1.50000 10.04139 0.2500000298 1.8403259516    0.250 -1.860  3.5972  5.037    1  0.000  0.545     0.00     0.00 -1 -1.05e-15      0.00 7.397e-01 2.598e-01 8.883e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 9.421 12.573 11.595 10.316 9.426 8.714 7.830 7.263 7.072
0.00049103 -1.50000 10.04139 0.3000000417 1.9529141188    0.300 -1.705  3.6057  4.994    1  0.000  0.545     0.00     0.00 -1 -1.44e-15      0.00 7.399e-01 2.596e-01 8.882e-05 2.397e-05 2.174e-04 -1.000 4.940e-04 9.031 11.996 11.088 9.861 9.007 8.321 7.463 6.895 6.708
0.00049103 -1.50000 10.04139 0.3185249567 1.9885908365    0.318 -1.656  3.6086  4.983    1  0.000  0.545     0.00     0.00 -1 -1.59e-15      0.00 7.399e-01 2.596e-01 8.881e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 8.909 11.814 10.927 9.717 8.876 8.198 7.349 6.780 6.595
0.00049103 -1.50000 10.04139 0.3500000238 2.0434176922    0.350 -1.579  3.6131  4.965    1  0.000  0.545     0.00     0.00 -1 -1.85e-15      0.00 7.400e-01 2.595e-01 8.879e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 8.717 11.531 10.677 9.492 8.669 8.004 7.168 6.598 6.418
