# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Sun Jun  7 12:23:17 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00059013 -1.42000 10.17609 0.0900000036 1.0816895962    0.090 -3.187  3.4709  5.415    1  0.000  0.545     0.00     0.00 -1 -5.39e-22      0.00 7.470e-01 2.523e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 12.738 20.286 17.531 15.530 13.782 12.095 10.742 10.415 10.306
0.00059013 -1.42000 10.17609 0.0970095545 1.1456292868    0.097 -2.988  3.4992  5.362    1  0.000  0.545     0.00     0.00 -1 -4.11e-21      0.00 7.456e-01 2.538e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 12.241 18.496 16.291 14.367 12.951 11.571 10.341 9.907 9.771
0.00059013 -1.42000 10.17609 0.1000000089 1.1711064577    0.100 -2.908  3.5107  5.341    1  0.000  0.545     0.00     0.00 -1 -1.06e-19      0.00 7.449e-01 2.545e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 12.040 17.825 15.819 13.949 12.631 11.363 10.178 9.712 9.566
0.00059013 -1.42000 10.17609 0.1199999973 1.3193154335    0.120 -2.623  3.5422  5.260    1  0.000  0.545     0.00     0.00 -1 -2.65e-17      0.00 7.418e-01 2.576e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 11.327 15.981 14.432 12.769 11.639 10.634 9.567 9.040 8.869
0.00059013 -1.42000 10.17609 0.1226599738 1.3365979195    0.123 -2.597  3.5444  5.253    1  0.000  0.545     0.00     0.00 -1 -9.94e-18      0.00 7.414e-01 2.579e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 11.262 15.846 14.324 12.677 11.557 10.568 9.509 8.979 8.807
0.00059013 -1.42000 10.17609 0.1400000006 1.4384527206    0.140 -2.440  3.5578  5.207    1  0.000  0.545     0.00     0.00 -1 -6.32e-21      0.00 7.395e-01 2.599e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 10.869 15.048 13.681 12.131 11.071 10.171 9.159 8.613 8.432
0.00059013 -1.42000 10.17609 0.1599999964 1.5372931957    0.160 -2.296  3.5680  5.162    1  0.000  0.545     0.00     0.00 -1 -3.14e-23      0.00 7.379e-01 2.615e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 10.510 14.397 13.142 11.666 10.649 9.810 8.832 8.276 8.089
0.00059013 -1.42000 10.17609 0.2000000179 1.6938792467    0.200 -2.073  3.5814  5.089    1  0.000  0.545     0.00     0.00 -1 -3.32e-21      0.00 7.367e-01 2.626e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 9.953 13.493 12.369 10.984 10.024 9.250 8.315 7.750 7.557
0.00059013 -1.42000 10.17609 0.2500000298 1.8403259516    0.250 -1.871  3.5925  5.028    1  0.000  0.545     0.00     0.00 -1 -3.78e-24      0.00 7.369e-01 2.625e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 9.446 12.717 11.695 10.384 9.473 8.742 7.842 7.271 7.076
0.00059013 -1.42000 10.17609 0.3000000417 1.9529141188    0.300 -1.717  3.6010  4.988    1  0.000  0.545     0.00     0.00 -1 -4.18e-24      0.00 7.371e-01 2.623e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 9.062 12.144 11.191 9.932 9.057 8.355 7.481 6.908 6.717
0.00059013 -1.42000 10.17609 0.3005281687 1.9539705515    0.300 -1.715  3.6011  4.987    1  0.000  0.545     0.00     0.00 -1  -4.1e-24      0.00 7.371e-01 2.623e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.203e-04 9.059 12.138 11.186 9.928 9.053 8.351 7.478 6.905 6.713
0.00059013 -1.42000 10.17609 0.3500000238 2.0434176922    0.350 -1.591  3.6084  4.959    1  0.000  0.545     0.00     0.00 -1 -2.09e-23      0.00 7.396e-01 2.598e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.686e-04 8.749 11.677 10.779 9.564 8.719 8.039 7.187 6.613 6.427
0.00059013 -1.42000 10.17609 0.3860958815 2.0989007950    0.386 -1.482  3.6169  4.926    1  0.000  0.545     0.00     0.00 -1 -7.61e-20      0.00 7.472e-01 2.522e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.352e-04 8.475 11.236 10.396 9.229 8.418 7.763 6.935 6.360 6.184
0.00059013 -1.42000 10.17609 0.4000000358 2.1185026169    0.400 -1.442  3.6200  4.914    1  0.000  0.545     0.00     0.00 -1 -3.19e-19      0.00 7.500e-01 2.494e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 8.376 11.077 10.257 9.108 8.309 7.663 6.844 6.268 6.096
0.00059013 -1.42000 10.17609 0.4500000179 2.1822810173    0.450 -1.262  3.6393  4.862    1  0.000  0.545     0.00     0.00 -1 -1.25e-21      0.00 7.500e-01 2.493e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 7.926 10.268 9.575 8.528 7.805 7.213 6.446 5.873 5.726
0.00059013 -1.42000 10.17609 0.5000000000 2.2374541759    0.500 -1.057  3.6674  4.815    1  0.000  0.545     0.00     0.00 -1 -7.86e-24      0.00 7.500e-01 2.493e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 7.412 9.240 8.755 7.843 7.224 6.703 6.014 5.477 5.360
0.00059013 -1.42000 10.17609 0.5500000715 2.2836585045    0.550 -0.826  3.6946  4.735    1  0.000  0.544     0.00     0.00 -1 -1.83e-25      0.00 7.928e-01 2.067e-01 9.364e-05 2.529e-05 2.295e-04 -1.000 5.073e-04 6.835 8.175 7.930 7.130 6.601 6.137 5.531 5.055 4.958
0.00059013 -1.42000 10.17609 0.6000000238 2.3211214542    0.600 -0.599  3.7254  4.668    1  0.000  0.543     0.00     0.00 -1 -2.93e-26      0.00 8.055e-01 1.940e-01 8.875e-05 2.398e-05 2.178e-04 -1.000 4.956e-04 6.267 7.164 7.149 6.462 6.011 5.600 5.084 4.676 4.598
0.00059013 -1.42000 10.17609 0.6026676297 2.3229203224    0.602 -0.586  3.7272  4.665    1  0.000  0.543     0.00     0.00 -1 -1.13e-29      0.00 8.063e-01 1.932e-01 8.845e-05 2.390e-05 2.171e-04 -1.000 4.956e-04 6.235 7.110 7.107 6.426 5.979 5.571 5.059 4.655 4.579
0.00059013 -1.42000 10.17609 0.6117368340 2.3289010525    0.611 -0.542  3.7332  4.651    1  0.000  0.543     0.00     0.00 -1 -9.61e-27      0.00 8.089e-01 1.906e-01 8.741e-05 2.362e-05 2.146e-04 -1.000 4.931e-04 6.126 6.931 6.963 6.304 5.869 5.470 4.975 4.583 4.510
