# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Sun Jun  7 12:22:35 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00059013 -1.42000 10.11394 0.0900000036 1.0816895962    0.090 -3.189  3.4706  5.416    1  0.000  0.545     0.00     0.00 -1 -5.32e-17      0.00 7.475e-01 2.519e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 12.742 20.303 17.542 15.541 13.790 12.099 10.745 10.419 10.310
0.00059013 -1.42000 10.11394 0.0976453200 1.1511304379    0.098 -2.972  3.5015  5.358    1  0.000  0.545     0.00     0.00 -1 -8.99e-17      0.00 7.461e-01 2.533e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 12.201 18.363 16.198 14.284 12.888 11.530 10.309 9.868 9.730
0.00059013 -1.42000 10.11394 0.1000000089 1.1711064577    0.100 -2.909  3.5105  5.341    1  0.000  0.545     0.00     0.00 -1 -1.05e-16      0.00 7.456e-01 2.538e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 12.043 17.837 15.827 13.956 12.636 11.366 10.181 9.715 9.569
0.00059013 -1.42000 10.11394 0.1199999973 1.3193154335    0.120 -2.624  3.5420  5.261    1  0.000  0.545     0.00     0.00 -1 -2.02e-16      0.00 7.429e-01 2.565e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 11.330 15.991 14.439 12.775 11.644 10.638 9.570 9.043 8.873
0.00059013 -1.42000 10.11394 0.1304917037 1.3847781420    0.130 -2.525  3.5504  5.232    1  0.000  0.545     0.00     0.00 -1 -2.52e-16      0.00 7.418e-01 2.576e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 11.083 15.479 14.028 12.426 11.334 10.387 9.349 8.811 8.635
0.00059013 -1.42000 10.11394 0.1400000006 1.4384527206    0.140 -2.442  3.5575  5.208    1  0.000  0.545     0.00     0.00 -1 -3.02e-16      0.00 7.409e-01 2.585e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 10.875 15.061 13.691 12.139 11.078 10.177 9.164 8.618 8.438
0.00059013 -1.42000 10.11394 0.1599999964 1.5372931957    0.160 -2.300  3.5678  5.165    1  0.000  0.545     0.00     0.00 -1 -3.75e-16      0.00 7.395e-01 2.599e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 10.519 14.412 13.155 11.677 10.659 9.819 8.840 8.285 8.098
0.00059013 -1.42000 10.11394 0.2000000179 1.6938792467    0.200 -2.077  3.5812  5.093    1  0.000  0.545     0.00     0.00 -1 -3.25e-16      0.00 7.382e-01 2.612e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 9.964 13.509 12.382 10.997 10.036 9.261 8.326 7.761 7.568
0.00059013 -1.42000 10.11394 0.2500000298 1.8403259516    0.250 -1.874  3.5923  5.031    1  0.000  0.545     0.00     0.00 -1 -2.71e-16      0.00 7.382e-01 2.612e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 9.454 12.727 11.705 10.393 9.481 8.749 7.849 7.279 7.084
0.00059013 -1.42000 10.11394 0.3000000417 1.9529141188    0.300 -1.719  3.6009  4.989    1  0.000  0.545     0.00     0.00 -1 -6.46e-17      0.00 7.384e-01 2.610e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 9.067 12.152 11.198 9.938 9.062 8.360 7.486 6.913 6.721
0.00059013 -1.42000 10.11394 0.3068969548 1.9665232897    0.307 -1.700  3.6019  4.985    1  0.000  0.545     0.00     0.00 -1 -1.71e-16      0.00 7.388e-01 2.606e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.206e-04 9.021 12.083 11.137 9.884 9.012 8.313 7.442 6.870 6.678
0.00059013 -1.42000 10.11394 0.3500000238 2.0434176922    0.350 -1.593  3.6082  4.960    1  0.000  0.545     0.00     0.00 -1  -1.8e-15      0.00 7.407e-01 2.587e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 8.753 11.686 10.786 9.569 8.723 8.043 7.191 6.617 6.431
0.00059013 -1.42000 10.11394 0.4000000358 2.1185026169    0.400 -1.447  3.6196  4.917    1  0.000  0.545     0.00     0.00 -1 -2.47e-15      0.00 7.500e-01 2.494e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 8.387 11.096 10.274 9.122 8.322 7.674 6.854 6.279 6.106
0.00059013 -1.42000 10.11394 0.4337154329 2.1625640392    0.433 -1.325  3.6325  4.882    1  0.000  0.545     0.00     0.00 -1 -3.27e-15      0.00 7.500e-01 2.494e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 8.083 10.551 9.813 8.730 7.981 7.370 6.585 6.010 5.854
0.00059013 -1.42000 10.11394 0.4500000179 2.1822810173    0.450 -1.270  3.6384  4.866    1  0.000  0.545     0.00     0.00 -1 -3.71e-15      0.00 7.500e-01 2.493e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 7.944 10.304 9.605 8.552 7.827 7.232 6.462 5.889 5.741
0.00059013 -1.42000 10.11394 0.4628734589 2.1972227097    0.463 -1.216  3.6457  4.854    1  0.000  0.545     0.00     0.00 -1  -4.2e-15      0.00 7.500e-01 2.493e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 7.810 10.038 9.388 8.372 7.673 7.098 6.347 5.780 5.641
0.00059013 -1.42000 10.11394 0.5000000000 2.2374541759    0.500 -1.069  3.6656  4.820    1  0.000  0.545     0.00     0.00 -1  -5.9e-15      0.00 7.500e-01 2.493e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 7.442 9.304 8.804 7.884 7.258 6.733 6.038 5.498 5.380
0.00059013 -1.42000 10.11394 0.5500000715 2.2836585045    0.550 -0.848  3.6924  4.747    1  0.000  0.544     0.00     0.00 -1 -1.02e-14      0.00 7.873e-01 2.122e-01 9.592e-05 2.590e-05 2.350e-04 -1.000 5.283e-04 6.889 8.268 8.002 7.193 6.658 6.190 5.577 5.095 4.997
0.00059013 -1.42000 10.11394 0.6000000238 2.3211214542    0.600 -0.633  3.7213  4.686    1  0.000  0.544     0.00     0.00 -1  -1.7e-14      0.00 7.985e-01 2.010e-01 9.160e-05 2.474e-05 2.247e-04 -1.000 5.184e-04 6.352 7.302 7.260 6.557 6.097 5.679 5.151 4.735 4.655
0.00059013 -1.42000 10.11394 0.6082370877 2.3266174793    0.608 -0.596  3.7266  4.676    1  0.000  0.543     0.00     0.00 -1 -1.84e-14      0.00 8.006e-01 1.989e-01 9.079e-05 2.453e-05 2.227e-04 -1.000 5.159e-04 6.259 7.143 7.135 6.452 6.003 5.594 5.081 4.675 4.598
0.00059013 -1.42000 10.11394 0.6191735864 2.3336553574    0.619 -0.546  3.7335  4.662    1  0.000  0.543     0.00     0.00 -1 -9.79e-15      0.00 8.035e-01 1.960e-01 8.966e-05 2.423e-05 2.200e-04 -1.000 4.956e-04 6.136 6.938 6.971 6.313 5.879 5.480 4.986 4.594 4.522
0.00059013 -1.42000 10.11394 0.6293442845 2.3399486542    0.629 -0.500  3.7398  4.648    1  0.000  0.543     0.00     0.00 -1 -7.35e-21      0.00 8.063e-01 1.932e-01 8.857e-05 2.394e-05 2.174e-04 -1.000 4.956e-04 6.020 6.752 6.820 6.185 5.764 5.375 4.896 4.517 4.448
0.00059013 -1.42000 10.11394 0.6388032436 2.3455951214    0.638 -0.457  3.7456  4.634    1  0.000  0.543     0.00     0.00 -1 -7.65e-18      0.00 8.090e-01 1.906e-01 8.751e-05 2.366e-05 2.149e-04 -1.000 4.929e-04 5.911 6.586 6.682 6.067 5.658 5.278 4.814 4.444 4.379
0.00059013 -1.42000 10.11394 0.6480250955 2.3509180546    0.648 -0.414  3.7512  4.620    1  0.000  0.543     0.00     0.00 -1 -7.06e-15      0.00 8.117e-01 1.878e-01 8.646e-05 2.338e-05 2.124e-04 -1.000 4.744e-04 5.805 6.424 6.547 5.951 5.554 5.184 4.732 4.370 4.310
