# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Sun Jun  7 12:21:51 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00059013 -1.42000 10.04139 0.0900000036 1.0816895962    0.090 -3.190  3.4703  5.416    1  0.000  0.545     0.00     0.00 -1  -5.3e-17      0.00 7.479e-01 2.515e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 12.746 20.320 17.554 15.552 13.797 12.103 10.748 10.423 10.315
0.00059013 -1.42000 10.04139 0.0981437266 1.1554105282    0.098 -2.960  3.5031  5.355    1  0.000  0.545     0.00     0.00 -1 -9.25e-17      0.00 7.466e-01 2.528e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 12.170 18.264 16.127 14.221 12.840 11.498 10.284 9.839 9.699
0.00059013 -1.42000 10.04139 0.1000000089 1.1711064577    0.100 -2.910  3.5102  5.341    1  0.000  0.545     0.00     0.00 -1 -1.04e-16      0.00 7.463e-01 2.531e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 12.046 17.849 15.835 13.964 12.642 11.370 10.183 9.718 9.572
0.00059013 -1.42000 10.04139 0.1199999973 1.3193154335    0.120 -2.625  3.5418  5.261    1  0.000  0.545     0.00     0.00 -1 -2.01e-16      0.00 7.440e-01 2.554e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 11.333 16.001 14.446 12.781 11.649 10.641 9.573 9.046 8.876
0.00059013 -1.42000 10.04139 0.1360886842 1.4169644117    0.136 -2.477  3.5545  5.219    1  0.000  0.545     0.00     0.00 -1 -2.79e-16      0.00 7.426e-01 2.568e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 10.964 15.240 13.836 12.262 11.188 10.267 9.243 8.700 8.522
0.00059013 -1.42000 10.04139 0.1400000006 1.4384527206    0.140 -2.444  3.5573  5.209    1  0.000  0.545     0.00     0.00 -1    -3e-16      0.00 7.423e-01 2.571e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 10.880 15.073 13.700 12.147 11.085 10.183 9.169 8.623 8.443
0.00059013 -1.42000 10.04139 0.1599999964 1.5372931957    0.160 -2.303  3.5676  5.168    1  0.000  0.545     0.00     0.00 -1 -4.08e-16      0.00 7.410e-01 2.584e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 10.528 14.428 13.168 11.688 10.670 9.828 8.849 8.293 8.107
0.00059013 -1.42000 10.04139 0.2000000179 1.6938792467    0.200 -2.082  3.5811  5.098    1  0.000  0.545     0.00     0.00 -1 -6.57e-16      0.00 7.397e-01 2.597e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 9.976 13.525 12.397 11.010 10.049 9.273 8.338 7.773 7.580
0.00059013 -1.42000 10.04139 0.2500000298 1.8403259516    0.250 -1.878  3.5922  5.035    1  0.000  0.545     0.00     0.00 -1 -6.48e-16      0.00 7.396e-01 2.598e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.196e-04 9.465 12.741 11.717 10.404 9.492 8.760 7.859 7.289 7.094
0.00059013 -1.42000 10.04139 0.3000000417 1.9529141188    0.300 -1.722  3.6007  4.991    1  0.000  0.545     0.00     0.00 -1 -7.63e-16      0.00 7.397e-01 2.596e-01 1.114e-04 3.006e-05 2.726e-04 -1.000 6.195e-04 9.074 12.161 11.206 9.946 9.070 8.367 7.492 6.920 6.728
